row.ID,row.m.z,row.retention.time,ID_Ranked,Intensity_Ranked,Class_At_Max_Intensity,Adduct_At_Max_Intensity,Only_One_Class,LIPPOS17MAR_01.BLANK.1,LIPPOS17MAR_20.BLANK.2,LIPPOS17MAR_06.30,LIPPOS17MAR_02.POOL.1,LIPPOS17MAR_09.38,LIPPOS17MAR_08.55,LIPPOS17MAR_04.83,LIPPOS17MAR_05.39,LIPPOS17MAR_07.73,LIPPOS17MAR_03.201,LIPPOS17MAR_11.191,LIPPOS17MAR_17.127,LIPPOS17MAR_24.128,LIPPOS17MAR_15.118,LIPPOS17MAR_14.56,LIPPOS17MAR_19.209,LIPPOS17MAR_10.111,LIPPOS17MAR_13.102,LIPPOS17MAR_42.BLANK3,LIPPOS17MAR_26.129,LIPPOS17MAR_28.29,LIPPOS17MAR_16.12,LIPPOS17MAR_12.74,LIPPOS17MAR_18.146,LIPPOS17MAR_22.92,LIPPOS17MAR_35.137,LIPPOS17MAR_32.119,LIPPOS17MAR_33.47,LIPPOS17MAR_27.37,LIPPOS17MAR_29.208,LIPPOS17MAR_25.110,LIPPOS17MAR_21.POOL.2,LIPPOS17MAR_23.100,LIPPOS17MAR_37.154,LIPPOS17MAR_31.46,LIPPOS17MAR_30.75,LIPPOS17MAR_34.91,LIPPOS17MAR_41.173,LIPPOS17MAR_38.183,LIPPOS17MAR_40.190,LIPPOS17MAR_62.BLANK.4,LIPPOS17MAR_43.POOL.3,LIPPOS17MAR_39.192,LIPPOS17MAR_46.19,LIPPOS17MAR_45.66,LIPPOS17MAR_50.28,LIPPOS17MAR_55.20,LIPPOS17MAR_57.155,LIPPOS17MAR_49.101,LIPPOS17MAR_51.145,LIPPOS17MAR_52.3,LIPPOS17MAR_44.172,LIPPOS17MAR_36.200,LIPPOS17MAR_64.64,LIPPOS17MAR_53.109,LIPPOS17MAR_61.199,LIPPOS17MAR_65.136,LIPPOS17MAR_56.10,LIPPOS17MAR_58.156,LIPPOS17MAR_54.164,LIPPOS17MAR_47.1,LIPPOS17MAR_48.165,LIPPOS17MAR_69.11,LIPPOS17MAR_59.48,LIPPOS17MAR_68.174,LIPPOS17MAR_81.BLANK.5,LIPPOS17MAR_63.POOL.4,LIPPOS17MAR_60.84,LIPPOS17MAR_67.181,LIPPOS17MAR_66.21,LIPPOS17MAR_75.57,LIPPOS17MAR_76.120,LIPPOS17MAR_78.210,LIPPOS17MAR_71.2,LIPPOS17MAR_73.93,LIPPOS17MAR_74.65,LIPPOS17MAR_72.147,LIPPOS17MAR_70.182,LIPPOS17MAR_82.POOL.5,LIPPOS17MAR_79.138,LIPPOS17MAR_77.82,LIPPOS17MAR_80.163
7214,826.6651221,14.86521181,1_Plasmanyl-PC(O-22:1/18:2)+H | 1_Plasmenyl-PC(P-22:0/18:2)+H,24509.64704 | 24509.64704,Plasmanyl-PC,[M+H]+,No,2002.43,1673.088949,91937.83945,129162.3276,221047.6461,132366.2074,91799.01849,190514.9158,84320.10586,96651.39377,115761.8174,238354.7989,233993.0232,281614.9983,148481.9664,149390.3779,331756.1194,74936.31052,0,296060.1217,93093.89504,92674.22272,90173.94402,157836.3653,99120.53042,157398.2438,270409.8894,162613.2665,217702.1836,137404.4847,280335.7613,104996.3848,68665.45666,86343.18336,154703.9148,106272.3798,62061.81298,113613.1994,95471.60259,110246.2152,0,118066.8423,151540.2015,84576.82528,110998.7123,79689.99057,63842.51525,110516.8619,74225.15723,133966.4257,77621.15354,123831.4786,113215.8619,98575.11085,274833.8139,110264.6604,155924.8342,52867.02688,105942.31,139706.7493,127835.7917,138908.3697,66156.55577,187694.8748,129782.8804,0,96167.81978,46217.05591,96497.88726,73822.95878,105746.4039,216850.8666,92016.47111,99916.53049,76383.11254,102248.0268,114436.9327,98535.63685,100329.5817,156516.8926,74392.30872,142237.6042
8918,744.5879665,12.15932805,1_Plasmanyl-PC(O-16:0/18:2)+H | 1_Plasmanyl-PC(O-18:1/16:1)+H | 1_Plasmenyl-PC(P-18:0/16:1)+H | 3_Plasmanyl-PE(37:2)+H,111754.6806 | 111342.66732 | 111337.6677 | 4530.65599,Plasmanyl-PC,[M+H]+,No,3575.350251,2449.283963,776632.5738,1835913.05,11550176.53,4563403.053,634999.0124,12648449.33,557142.0062,2817022.132,1249414.767,1574175.408,1684409.058,2829865.208,5763380.656,2098651.315,3965114.709,383313.7466,4173.644563,1731939.259,870608.6693,1502919.608,631726.1274,1917868.467,450678.5749,1310935.08,2790002.229,7990209.567,10355633.05,2366444.355,3615465.66,1877227.317,445106.5594,1400784.414,8206491.876,570465.668,405276.5787,1769524.22,2125527.478,1659784.138,2276.820699,1981502.475,1743408.7,1069850.739,3207713.99,788298.5683,748388.4504,1291699.96,412740.0047,1826031.555,1398938.24,976125.0421,2944433.951,2283472.771,4570660.372,2410161.917,689797.1279,1514527.732,1252207.431,2513428.045,1700149.415,1131019.498,1045461.507,8094844.897,2009162.883,4288.867459,1927341.478,474374.2068,2674620.279,900134.5452,4106212.905,2624891.996,2147081.915,914087.7113,264467.7829,2603175.861,1572948.902,2357612.597,1723148.188,1219662.309,368389.9337,2189865.127
3182,826.6660316,14.91457305,1_Plasmanyl-PC(O-22:1/18:2)+H | 1_Plasmenyl-PC(P-22:0/18:2)+H,24509.64704 | 24509.64704,Plasmanyl-PC,[M+H]+,No,3027.821519,1989.073879,170288.6264,209174.2327,254856.622,137520.3537,144213.1808,273335.2508,148914.9252,57889.00466,218169.4729,176688.6216,186424.5896,178112.1587,238474.6674,222803.3661,625865.3139,107909.9918,0,174637.2236,170260.8192,122695.3796,174986.901,257603.4874,147767.1978,381414.2176,169108.0273,210299.246,205421.7685,231629.0323,554780.4023,233899.9894,122732.9819,199624.9224,211264.2347,159162.3316,123678.4697,219578.862,202327.9475,119567.2846,1359.663882,210879.7711,128874.1802,182354.9645,143302.3386,150894.8024,122002.7863,203339.4768,114083.747,254111.1521,155927.3148,179742.7783,64155.87699,152045.7916,300720.4076,212427.8964,369686.2427,158297.0067,222368.4981,250292.6029,224005.1435,243306.0213,135983.9058,215073.2113,252555.4621,1045.981052,222649.522,107731.8023,237653.2675,150241.4328,189817.2229,173298.0931,223681.6414,177326.1811,157240.7669,153892.1844,212029.0754,261617.4893,233523.7113,354897.7241,132447.5044,248476.9947
3183,826.6674944,14.90640823,1_Plasmanyl-PC(O-22:1/18:2)+H | 1_Plasmenyl-PC(P-22:0/18:2)+H,24509.64704 | 24509.64704,Plasmanyl-PC,[M+H]+,No,2001.864327,1688.402718,181238.2212,229617.1346,278197.0206,97658.34683,147940.2549,300869.6255,145083.1689,213518.2216,214133.3677,143179.9844,357940.1577,482519.2733,238474.6674,72429.51054,325530.2289,114847.5417,0,569105.3057,181248.0966,134435.2451,173311.2059,252941.9359,154160.3917,379179.0594,542221.1446,221566.1649,270225.5359,101206.7312,181845.6018,261651.1807,127304.4356,208915.5918,233930.991,166679.4024,129787.3577,258125.8947,186600.6707,281257.7635,1366.239545,210879.7711,281401.0083,153936.2371,121098.2182,142834.3321,122002.7863,183229.6612,121338.9785,237652.3623,155927.3148,138504.6662,242626.1609,148652.2718,657521.0145,230540.0588,361891.2334,169445.9031,198597.9976,250292.6029,200179.491,205102.4082,133528.2146,235480.4716,219372.5561,1405.624756,214740.5827,107731.8023,229220.3367,46218.38662,192998.7929,352687.793,218879.2159,183645.3077,165583.2028,161818.8126,230182.5555,245235.3852,226729.5739,349205.8011,127369.7461,283728.2941
4869,792.5885963,10.89058272,1_Plasmanyl-PC(O-16:0/22:6)+H | 1_Plasmenyl-PC(P-16:0/22:5)+H,40149.63612 | 40102.639975,Plasmanyl-PC,[M+H]+,No,757.3536674,806.5806755,138046.3659,214105.93,110375.9269,182163.4231,214133.6435,132703.5647,208892.2593,761884.6132,995436.3041,358714.3886,368525.2109,207932.8101,238633.2442,723483.5611,245919.7602,178598.1292,733.2254662,403183.2867,144961.5366,123432.986,251473.2177,632690.7211,213775.9907,275453.0939,198578.5653,106998.9237,100596.0782,575193.6345,234663.3083,229234.712,153838.406,883548.8593,122950.7897,230150.6212,169727.2067,690350.5908,988408.8719,1087930.417,1511.778162,211505.8902,1227215.968,152322.6844,129600.2628,129894.4152,106877.1405,546318.2238,166181.726,549810.2174,137331.0452,174145.5908,790156.0183,105210.6867,284146.8323,669721.9684,277228.3462,129564.9266,822034.7338,447927.7747,192544.7726,415946.763,150926.8034,121251.9379,753263.9006,1405.623627,112965.2938,21404.34898,1055832.568,121817.31,160814.056,214671.4824,709210.5651,151918.8236,178398.8805,144507.3815,551574.8433,1210049.865,224994.7682,267869.6829,215652.362,394936.8908
4870,792.5946131,10.88743028,1_Plasmanyl-PC(O-16:0/22:6)+H | 1_Plasmenyl-PC(P-16:0/22:5)+H | 1_MGDG(16:1_22:5)+NH4-CO | 1_MGDG(22:5_16:1)+NH4-CO,40149.63612 | 40102.639975 | 1746.021643 | 1746.021643,Plasmanyl-PC,[M+H]+,No,258.2179396,487.2097611,92156.51429,134577.3676,70253.98777,119726.0227,157998.2862,96000.07904,164048.9726,459843.6204,560024.1224,297691.6388,269998.0099,145978.8689,156175.9315,571705.5145,155199.8188,122447.9856,132.1779384,333760.3563,94596.74447,103643.4782,197785.7014,481508.9647,171743.9478,223866.4386,148853.8772,74138.75539,52281.36185,624620.1489,160899.6575,166423.4213,103987.8683,727506.93,77537.00714,178539.0976,121305.9836,442258.0442,892610.4911,928584.0289,490.7481228,153385.1088,1141338.324,53995.32024,37811.00698,70927.41122,68857.20912,638950.0693,118940.2853,362661.5172,100423.9129,22195.95642,607557.1999,71853.05255,261438.8328,410038.4366,167680.5562,90967.92724,571101.1864,259128.6457,63947.03982,173341.7996,69410.39669,64982.62563,619664.328,100.9659656,122194.0809,165763.6933,648641.1176,91586.25414,61262.68624,96061.08279,430373.874,79448.71947,120463.9399,93834.53032,311475.1324,737142.8774,93527.28869,215748.6458,93441.94828,251225.5908
3197,856.7141343,15.70951435,1_Plasmanyl-PC(O-24:1/18:1)+H | 1_Plasmenyl-PC(P-24:0/18:1)+H,19644.439231 | 19644.439231,Plasmanyl-PC,[M+H]+,No,490.9669682,0,95985.25341,133152.1711,178637.6109,298597.7627,195389.104,173725.2675,180304.2592,181536.1575,121211.02,363025.8809,381419.6009,190315.792,263122.409,158934.4538,203516.7541,107003.2612,0,408153.6363,99727.22913,52752.73012,220962.8713,355114.6604,117103.3819,304020.949,187563.1183,111760.6564,171731.8532,184294.0578,164052.5707,180365.8466,129633.8705,240595.004,122720.682,160376.4098,103965.4098,318948.0526,158549.9495,163962.2954,1059.345923,165788.7486,150278.5821,123454.1883,125854.9514,103364.234,90442.2398,302100.1312,110249.0377,327526.0909,67475.25467,256101.6673,201690.5787,109504.9273,268307.1941,208453.9663,304440.0384,61935.77681,272758.0014,502713.1373,106540.7409,339683.3873,59871.0207,112063.1612,410797.5937,0,142524.0282,133484.396,188177.6353,98942.25936,229465.5513,160377.7199,174119.0753,85958.11888,147905.5241,128236.4674,299537.2898,186850.8334,137413.8698,270844.8125,169225.337,527777.5219
3198,858.7286964,16.07873074,1_Plasmanyl-PC(O-16:1/26:0)+H,25603.79808,Plasmanyl-PC,[M+H]+,Yes,0,0,27102.63128,67513.73378,96794.01421,64223.65644,138933.9442,105650.0028,167550.1106,102373.7016,81885.75259,105660.3827,114418.2153,70622.26739,85364.2521,84259.88198,106511.3283,73059.40677,0,192442.6425,27028.4018,17458.34946,233744.7938,156569.7073,100748.2548,107924.9269,67201.8011,54585.53673,100740.9778,99948.45104,46590.18946,80780.79789,93516.69333,65073.04156,69043.94635,157461.486,81502.86708,83717.1011,97347.7866,78529.07277,0,75169.23013,91472.07021,46189.03114,70881.84239,20884.55689,34736.5012,61276.3576,81149.32614,117636.5536,17994.3346,68682.30123,95041.6953,58746.5531,113274.2359,106730.6281,164549.7663,22118.79195,57868.76541,201985.6888,33114.31006,201784.2281,21494.90371,60005.59573,75641.90632,0,68105.25924,88043.63102,94840.66893,34596.85592,95941.20914,38424.89312,99016.38696,30994.41167,89292.65271,50930.83052,120247.5277,133383.827,68781.49812,106689.3396,134092.4045,151433.0563
4905,820.6199754,13.98423841,1_Plasmanyl-PC(O-18:1/22:5)+H | 1_Plasmenyl-PC(P-18:1/22:4)+H,3515.972581 | 3500.972051,Plasmanyl-PC,[M+H]+,No,1092.613328,2329.976024,183829.6085,312059.6553,139977.7725,218730.0122,266459.3599,142620.7193,263150.8456,344180.2896,236178.4936,240110.4312,232954.6389,396240.2806,250806.5444,130228.5395,525118.5599,243301.4487,2443.934783,246913.8838,127658.688,209088.8719,279720.7467,364207.6574,282440.2563,145435.2937,396930.7084,120763.4823,127408.5046,147841.2122,277587.0841,272434.8015,231607.8574,617209.7002,142895.2467,259362.9372,266567.5958,489496.8539,248103.9135,606138.3438,3964.265771,297445.0774,629217.5389,140893.4249,158511.9743,131916.5959,110158.422,764271.4904,241628.6245,321839.2195,192627.2206,452238.9127,355267.1602,139820.6641,602101.5839,342211.5854,145051.7155,196178.3353,392485.1948,322795.6666,195352.276,309122.5059,151951.6653,119417.6926,609671.4989,2682.314683,242919.1871,216827.2807,442336.1081,128288.8514,173144.8055,480615.4846,383751.0287,172253.8176,276832.2433,174187.7258,342008.76,272600.3009,269432.0619,168863.5822,253339.4947,293401.2283
7379,480.3437703,2.343489474,1_Plasmanyl-LPC(O-16:1)+H,547.9919,ether-LPC,[M+H]+,Yes,0,0,18852.00101,27792.07799,28525.43671,14100.05605,37923.92668,17580.14247,20576.605,24655.62908,56124.83843,10779.39876,12843.70636,76412.61307,14911.8219,45290.0539,48737.88544,11584.04763,0,17573.68273,13434.91248,62934.45725,25967.43741,25891.52531,16050.72461,11466.77802,68364.50072,48254.11416,20278.47729,37845.00874,46721.0707,34245.69463,14801.55209,237909.601,45533.29362,49639.78652,12823.33562,92439.17245,121462.4733,160288.9697,0,34985.6242,55929.63003,12318.10054,12589.75505,10362.24177,12837.8634,167572.7586,11892.10449,33344.56352,37798.61784,0,30693.16044,10687.5601,32982.59689,21225.94257,18308.89553,34277.51468,203216.414,18001.97302,35917.50358,18846.00094,37154.27936,52640.00163,98667.79471,0,34790.50181,48826.21793,121663.5185,15907.25762,11413.18615,47891.27281,44084.01735,31886.9281,15176.65568,12508.48592,44461.73517,94346.36467,40315.6215,16181.21291,58688.3468,14911.15003
7380,482.3577765,2.437141983,1_Plasmanyl-LPC(O-16:0)+H,639.9996,ether-LPC,[M+H]+,Yes,0,741.9654136,33724.38287,38284.02963,31445.40099,35863.59297,23685.40064,32172.75483,14999.91692,55473.45099,73745.39844,24299.90138,22171.55361,60433.43306,34055.15794,72917.26636,41743.23699,8940.502663,0,28611.05144,32597.58039,72689.70777,20661.27491,30802.91204,6387.090596,28097.73011,58034.24875,49792.54393,22992.90852,82996.21764,48449.28937,35499.03718,10482.62014,164256.3079,45561.98804,23702.76356,9541.750289,145194.3454,121045.5718,170262.9279,396.0259827,42147.14395,106531.3623,31919.86522,34977.00176,30582.77854,25309.1771,117185.6183,8639.821669,23817.34481,50376.36459,535.949499,68794.72435,14552.62433,57069.27121,66783.91554,25546.56011,49640.50032,107342.1809,17228.3388,61344.1126,22195.04915,64284.46121,54895.88726,149074.4105,0,51615.34838,17016.56593,178326.8402,27944.51262,28177.96779,69069.87539,71610.33217,53647.11441,10618.88813,19458.76324,30430.18494,132565.2378,41013.14115,24977.73136,28288.45331,15029.6254
7411,768.5864079,11.69600772,1_Plasmanyl-PC(O-16:0/20:4)+H,116384.7765,Plasmanyl-PC,[M+H]+,Yes,1706.282877,2358.575796,929528.8804,1463684.408,1146871.716,600997.7365,651489.9107,1408080.315,635831.4452,2172675.015,2206139.296,2018655.797,2267194.632,3776000.901,875662.0943,1964558.372,4401024.672,382618.3942,2465.250688,2324743.389,1024013.46,1767554.227,724694.4575,1741536.347,597117.8153,1706625.814,3854656.613,997863.3786,1098706.283,2338480.477,3642090.349,1826501.626,375272.1666,1436471.534,1191096.111,655987.0075,460269.8406,989637.0412,2326929.142,2726600.218,2484.1672,1333713.467,3282842.546,1038768.558,605291.0008,724845.8381,756371.5148,1758111.571,438799.3566,1137939.191,1406609.817,1165457.169,2460980.02,406134.7314,5670299.678,1729387.97,1339873.542,2020899.116,1321490.71,571829.7178,3160373.912,1050876.766,1140144.63,898591.0754,1099004.281,1925.95041,876784.7378,503786.7809,1890157.896,908315.8094,577945.419,3685088.334,2301682.494,1344643.209,497577.9041,492293.8167,1137753.888,2585573.93,1416219.516,1045655.621,627547.0385,1130916.535
1988,718.5730747,11.48013333,1_Plasmanyl-PC(O-16:0/16:1)+H | 3_Plasmanyl-PE(35:1)+H,91627.18519 | 3221.11289,Plasmanyl-PC,[M+H]+,No,2207.042145,4243.51221,866020.1153,1186314.14,2311121.348,2339819.926,1839238.968,2910513.181,1558875.378,6407743.007,2874933.5,1151178.879,1272059.249,1472326.492,3540793.473,5490103.718,779617.1789,813715.3139,5287.018248,1176274.37,620023.8049,367210.0113,1811884.597,3464268.417,1128770.785,1728385.653,1337548.528,2318866.904,462357.3151,6035778.761,746206.6196,1354454.475,966736.7936,1916427.886,2419389.04,1534609.233,1055902.862,4314516.327,3994843.912,3891671.751,3875.914464,1312126.084,3973345.336,559091.7865,1595864.183,690207.5992,537828.6041,1948759.636,1102308.252,3486297.136,829830.7843,254383.3654,7025838.132,1450888.937,870388.8658,6303683.819,1458715.859,489523.7434,1963433.469,5570092.712,1140518.536,1877874.946,306591.5793,2425360.008,3313263.854,3719.718856,1252799.075,1729792.172,5029157.593,816769.2607,2652840.766,1256734.868,5676688.285,360400.1822,1307236.596,1757379.081,3038859.339,4942376.563,1382133.441,1438672.149,1910688.789,5193803.784
5000,798.6445318,14.45730896,1_Plasmanyl-PC(O-16:0/22:3)+H | 1_Plasmanyl-PC(O-18:0/20:3)+H | 1_Plasmenyl-PC(P-18:1/20:1)+H | 1_MGDG(16:1_22:2)+NH4-CO | 1_MGDG(22:2_16:1)+NH4-CO,44037.643167 | 44026.6405 | 43985.636457 | 1823.96297 | 1823.96297,Plasmanyl-PC,[M+H]+,No,0,0,127954.2917,229947.0476,312152.4566,278094.963,101170.0427,381808.1471,100164.7357,318227.9779,397127.1333,215796.9866,129075.0737,167428.5756,286569.9565,125768.0068,461658.3282,72297.88688,1667.901492,500324.3312,173732.067,186964.8548,99743.77961,289415.6525,110562.0486,147180.5333,265537.5386,105326.636,329509.8074,129314.9965,291574.6285,310299.9331,84698.22109,299259.0668,321199.1092,90387.93521,115140.2584,359407.8211,339663.9899,221490.6836,638.0325287,152091.0052,407515.6862,50576.16447,71564.59214,138275.6258,135498.567,275950.8635,94640.42039,278171.522,214717.8673,96792.36162,324257.2852,163689.0771,186153.5443,382341.4482,185043.6561,140292.8155,283681.8479,303770.3782,108327.1409,111193.934,168297.2683,320936.934,172510.8691,1368.240444,239966.4699,85436.7229,336749.5978,197829.5091,164205.7285,464083.6982,270390.2309,196173.3114,93819.75549,159253.0425,259336.4563,390745.2818,193266.2469,416464.0473,78863.49426,208189.6713
7429,852.6817163,15.31124262,1_Plasmanyl-PC(O-22:0/20:4)+H,20961.12142,Plasmanyl-PC,[M+H]+,Yes,0,358.290009,43945.11165,51856.45144,21907.19502,32190.66738,45820.42386,14094.19838,70078.75626,66766.95798,38749.23173,105964.2295,133470.1474,54304.23099,38983.64355,36130.32765,77170.67274,25783.70763,0,113678.4667,42716.02702,18661.49795,79147.57658,34584.19195,42089.0006,93518.64813,86788.56935,10938.16443,17242.81183,53023.13147,67498.96924,54428.35625,50103.72362,119697.2121,21846.13165,37941.06826,59161.60545,39676.2324,57993.02601,65550.49988,780.2858702,57814.12941,52958.74389,36187.89128,14235.03322,19341.26394,24979.67793,76981.83605,44452.94837,24796.22104,27418.55443,33743.12848,67814.29556,22909.1594,102919.502,59689.19506,103613.5812,26562.61039,115132.8968,54340.54022,30828.08392,47101.05988,27229.53253,9974.393108,67842.09867,0,42338.45389,54842.41646,79325.846,22269.41409,25818.46501,84002.68811,66347.47492,36029.42984,65574.17167,25148.12254,55883.21581,76825.73166,54946.02672,92296.29367,70089.00208,55104.66927
5006,824.6551915,14.62359852,1_Plasmanyl-PC(O-18:0/22:4)+H,13941.13296,Plasmanyl-PC,[M+H]+,Yes,0,650.082784,112341.9632,193326.9968,130238.9651,69496.04902,100695.5188,124895.5213,102929.7352,112967.3761,202189.1724,257020.5663,341487.7117,334374.99,74458.41922,113380.595,466766.3931,51403.32056,42.91268335,305202.9288,115047.905,183439.0304,107428.458,113468.1205,73162.20293,377697.1191,333374.8931,108656.7562,103856.3566,130103.5314,374234.752,153236.1251,56495.07936,132150.744,112473.7406,106392.4929,61443.53803,97456.82798,108758.5297,223367.1508,0,169721.9658,224412.596,80720.34376,54396.90392,104596.1811,68719.35326,119142.9516,62202.12958,122835.8083,155114.0612,64504.1677,115271.3793,57353.30842,482328.5479,102996.1484,228288.1696,179714.6768,145591.9815,102458.7884,180179.4844,59132.58232,122114.2034,110147.3604,114452.4863,0,165119.5562,104656.8658,167713.4022,106735.0829,51828.43818,346656.4709,117879.7909,172394.0057,57341.13814,63070.15042,114586.8603,180980.9658,148675.2428,369663.3915,92749.92887,89937.95743
5015,852.6799027,14.96449351,1_Plasmanyl-PC(O-22:1/20:3)+H | 1_Plasmenyl-PC(P-22:0/20:3)+H,13301.084933 | 13301.084933,Plasmanyl-PC,[M+H]+,No,0,0,25663.44047,36370.15468,38103.72981,24862.93973,17623.01906,53786.257,20018.16327,19866.43617,30896.69565,75535.29551,64768.26027,82928.79278,27225.77343,32427.20428,112672.9868,12492.11807,0,89496.49933,27251.57043,26322.51902,26478.28958,32915.02995,21507.58835,44298.12899,81104.20081,40737.96378,30848.36645,27316.03425,70555.64894,33793.53158,11201.07422,25602.67626,34532.19529,18677.30728,18896.09162,32788.60168,33001.55344,30647.8667,0,34372.53097,34662.90796,29372.23647,16980.86467,29685.65765,21566.54803,21523.82478,19144.04747,21632.77249,24790.90754,28427.38834,14714.72279,20076.1213,92629.51268,26686.94249,47202.74405,12761.55263,17008.96056,33066.20237,39921.42154,59802.41229,34732.09886,31914.67286,22673.08858,0,36312.62952,20132.13272,28476.92371,28034.51667,25470.32446,53775.00629,33808.04477,37566.67773,15776.89561,18941.31649,27444.34383,25826.15205,34346.37185,38608.11297,13582.29769,31348.06819
5016,858.7269279,16.08521838,1_Plasmanyl-PC(O-16:1/26:0)+H,25603.79808,Plasmanyl-PC,[M+H]+,Yes,0,0,20877.42554,45548.88127,67342.86305,69936.92675,81156.55667,63764.23327,106121.9932,89299.36425,51856.74625,68110.29323,123414.7563,44933.53817,113422.2398,46663.04041,68761.44901,34035.4344,0,107941.1135,20240.4787,9580.761272,115900.312,102698.2131,39857.15252,63774.09938,51811.20439,41230.97115,62663.44293,57942.37243,46590.18946,54982.84834,63067.35164,38246.53787,47344.74864,80269.66143,41884.63976,51300.27831,61493.50035,48698.5764,48.19596846,49168.55481,44161.64749,33860.55848,61140.89249,18620.34718,25922.10425,51088.83762,45071.35563,104624.5154,13467.3437,52518.00404,128180.4295,43880.22336,74370.99228,107499.2905,90854.24311,15276.55263,45579.84327,239932.7096,19669.22256,225786.1845,15835.53604,44122.21081,60844.37328,0,48376.04025,92571.83092,55008.04115,21117.67583,76571.2642,38424.89312,54319.74557,19342.52672,76841.54569,40880.30971,62537.27321,96427.82662,45060.81442,78591.77568,147860.2183,149699.4347
9604,480.3476687,2.336707018,1_Plasmanyl-LPC(O-16:1)+H,547.9919,ether-LPC,[M+H]+,Yes,0,0,6256.618585,9536.002588,10056.76336,3703.889251,14377.57855,9867.849733,9123.893276,6859.672739,28693.39903,3026.358947,4719.630894,27506.38408,4345.137329,19156.58754,11772.83584,4395.634696,0,4989.878189,4209.182871,17402.28512,13365.20485,16350.85927,5696.017732,5839.066305,18386.32383,18626.57494,8923.108269,15032.02937,16775.89456,9670.854236,5817.86142,79716.73497,24180.23223,20612.09434,3359.234262,31531.97461,40603.96055,59588.48457,0,12756.77501,28223.45786,1381.281395,2134.788577,3939.108101,2828.572996,60041.86056,3318.328286,11544.82472,15444.21323,0,8228.335019,2160.367095,20712.65577,10895.49478,6236.526658,12269.89307,118696.9832,3200.08118,7393.593848,3346.856967,21823.52878,19087.42053,34665.36506,0,9797.383911,20838.91659,41636.65898,5381.488665,4432.33521,25848.69523,13588.40676,9958.536328,3812.023254,2346.945778,14072.48794,22819.08098,13764.22315,3473.051082,20835.76548,6720.909181
5066,720.5878259,13.98686728,1_Plasmanyl-PC(O-16:0/16:0)+H | 1_Plasmanyl-PC(O-18:0/14:0)+H | 1_Plasmanyl-PE(O-16:0/19:0)+H | 3_Plasmanyl-PE(35:0)+H,101387.17172 | 100376.19036 | 5467.28393 | 5447.28255,Plasmanyl-PC,[M+H]+,No,1039.429739,2133.768492,882296.384,1774313.806,3957928.47,3490832.462,2608886.615,4582328.247,2829302.934,5598612.258,4226435.701,2490366.405,2586151.392,2307353.407,4184739.115,5679400.493,2496006.294,1206302.168,1528.073335,2717500.148,908650.9095,663508.3237,3281253.269,3797109.265,1721964.429,2144720.205,2396730.431,2853407.215,4445794.661,5034345.185,2126364.38,1808109.994,1281762.483,783330.4001,2788346.024,2798249.346,1588959.613,1448786.122,5005388.623,4712047.046,2813.128537,1843873.048,4874812.649,1036484.533,1837624.517,849051.1107,542939.4796,994682.155,1261587.345,3352227.911,876126.8638,584574.868,6251154.878,1869000.093,2591694.346,5639591.056,2217299.597,782361.8569,971448.4653,2544041.171,1035441.394,2795828.381,855978.6012,2822367.683,1451776.466,5216.500153,1793531.925,2071537.816,5203826.705,553348.3665,3166678.757,2317281.211,5318728.879,944929.366,1567168.661,2063730.347,3364301.809,5258738.394,1758372.334,1947884.145,2140900.505,2780861.325
1385,772.6134843,14.6565187,1_Plasmanyl-PC(O-16:0/20:2)+H | 1_Plasmanyl-PC(O-18:0/18:2)+H,80272.52681 | 79940.52427,Plasmanyl-PC,[M+H]+,Yes,2841.036674,349.5997106,117201.2373,384916.8546,1159296.144,1463676.437,365297.1193,1304798.065,287742.1218,447428.9324,571737.4989,681019.737,533225.0511,338787.9337,1082432.188,586500.9784,373656.9253,254319.926,373.9536608,780727.4599,176871.1354,164753.5978,475870.4172,1169639.32,376568.7791,512923.05,409976.0641,1001399.93,866088.0093,535990.5715,444659.0592,435087.8249,236822.7788,1417461.642,1036789.492,394947.7871,360305.4672,1681504.472,463179.7015,341199.3605,1780.030977,439190.5911,707802.1447,217455.4145,1337042.578,163783.7191,134014.8117,1710123.91,411147.0012,1292498.086,163583.5451,1372506.768,710162.4596,700044.7995,328586.9432,615239.7639,432110.1581,155584.5663,1219901.1,967562.5425,153174.8576,1106039.306,198228.9021,578883.1412,1200606.769,1375.687019,389513.3544,391603.8841,613396.8899,133441.7212,1239238.924,598673.2931,830743.4561,193921.2021,419781.9609,712824.9593,1362908.718,923232.1125,513466.4547,552558.4528,483144.0147,1377815.212
